"Student_ID","Study_Hours_Per_Day","Extracurricular_Hours_Per_Day","Sleep_Hours_Per_Day","Social_Hours_Per_Day","Physical_Activity_Hours_Per_Day","GPA","Stress_Level"
"5059","4.5","7.4","2.2","2.2","0.7","2.78","2"
"5060","5.2","7.8","2","1.6","0.6","3.2","2"
"5061","5.8","7.8","2.5","1.8","1.3","3.33","5"
"5062","5.2","8.8","2","2.6","1.5","3.43","5"
"5063","5.4","7.8","1.3","2.4","1","3.22","4"
"5064","5.1","8.2","1.8","2.8","1","3.05","2"
"5065","4.3","7.5","3.6","1.4","1.3","3.24","4"
"5066","5.8","8.5","2.7","1.4","1.1","3.18","2"
"5067","6.9","8.9","2.6","1.9","0.3","3.36","4"
"5068","5.5","7.8","2.3","2","1.3","3.19","2"
"5069","5.7","6.9","2.5","1.7","0.6","3.38","5"
"5070","6.1","7.2","2.2","1.6","1","3.15","2"
"5071","4.5","7.7","2.9","2.4","0.9","3.46","2"
"5072","6.9","7.8","2.6","1.8","0.8","3.24","5"
"5073","5.7","7.9","1.7","1.2","1","3.08","4"
"5074","6.8","7.8","2.7","1.3","1.3","3.13","3"
"5075","4.9","7.5","0.8","1.9","1","3.35","5"
"5076","7","7.1","2.8","3.3","1.4","2.95","4"
"5077","6.1","7.7","1.5","1.3","1.5","3.17","2"
"5078","5.9","8.6","2.4","1.6","1.5","3.41","3"
"5079","5.7","8.1","1.7","3","1","3.3","4"
"5080","5.3","7.8","2.5","1.6","0.9","2.97","4"
"5081","6.5","8.1","2.9","2","1","3.26","2"
"5082","5.6","7.3","3.6","2.7","1.3","2.93","2"
"5083","3.9","7.2","1.4","1.3","1.3","3.24","4"
"5084","4.6","7.1","3.2","1.6","0.2","3.48","2"
"5085","5.4","7.4","2.6","1.6","1.1","3.21","3"
"5086","5.7","7.2","2.2","1","0.3","2.97","2"
"5087","5.5","8.2","3","2.6","1","3.16","3"
"5088","6.5","7.2","2.3","1.5","0.8","3.24","3"
"5089","3.9","7","3","1.4","0.7","3.42","2"
"5090","5.6","8.7","1.8","1.6","1.3","3.42","4"
"5091","4","7.2","2.1","2.3","0.8","2.98","3"
"5092","6.1","7.6","3.2","1.9","1","3.14","2"
"5093","5.4","7.8","3.5","1.4","0.7","3.28","5"
"5094","5.8","6.8","2.5","2","1","3.08","3"
"5095","4.8","8.2","0.5","2.2","1.3","3.3","4"
"5096","6.5","7.9","2.4","1.8","0.7","2.93","4"
"5097","6.3","8.4","2.5","1.7","1.2","3.25","4"
"5098","6","7.1","2.3","2.3","1","3.41","5"
"5099","5.4","7.6","2.7","1.7","1","3.21","3"
"5100","6","7.5","2.2","2.6","0.9","3.24","5"
"5101","4.9","7.7","3.1","1.4","1.2","3.37","5"
"5102","6.2","6.6","1.7","1.4","1.2","3.11","5"
"5103","6.8","7.6","3.4","1.3","1","3.32","5"
"5104","6.4","6.6","3.6","1.7","1.1","3.19","3"
"5105","4.9","7.7","1.9","1.8","1.2","3.02","3"
"5106","5.8","6.2","1.9","1.1","1.2","3.38","4"
"5107","4.5","6.4","2.8","1.8","0.9","3.48","5"
"5108","6","8","1.7","2.1","1.3","3.43","5"
"5109","5.9","7.2","2.2","1.1","1.3","3.38","2"
"5110","4","6.9","3.3","1.5","1.6","3.3","3"
"5111","4.6","8.3","3","2.1","0.5","3.27","2"
"5112","5.3","7.7","3.9","1.3","1.2","3.18","3"
"5113","5.3","8","2.6","1.6","1.3","3.07","5"
"5114","4.5","7.4","2.1","2.3","1.3","2.79","2"
"5115","5.8","9.1","2.5","2.7","0.9","2.89","3"
"5116","5.7","7.1","2.4","2","0.6","3.2","2"
"5117","5.3","8.5","2.4","1.7","1.5","2.94","2"
"5118","4.9","7.5","2.5","1.5","0.9","3.28","4"
"5119","6.3","6.5","1.8","2.3","0.9","3.55","4"
"5120","6.8","7.8","2.7","2.4","1.6","2.55","5"
"5121","5.1","7.7","1.5","1.2","0.6","3.01","5"
"5122","5","6.9","2","2.3","1.2","3.64","5"
"5123","5.9","6.9","2.4","1.5","0.8","3.37","3"
"5124","5.2","7.5","0.9","1.4","0.8","3.18","5"
"5125","5.4","7.7","3","1.7","1.1","3.09","2"
"5126","6.1","6","1.1","2.3","1.2","3.32","4"
"5127","4","8.1","3","2","1.3","3.4","2"
"5128","6.6","7.2","1.6","1.9","1.3","2.95","2"
"5129","5.6","6.7","2.2","2","0.8","3.5","4"
"5130","5.2","8.1","2.9","2","0.7","3.28","4"
"5131","5.4","7.5","4","1.7","0.9","3.39","5"
"5132","5.5","8.2","2.6","2.1","1.1","3.4","3"
"5133","4.1","7.8","1.1","1.5","0.9","3.26","5"
"5134","6.7","7.5","3.2","2.1","-0.1","3.29","5"
"5135","5.5","7.4","2.3","2.2","0.5","3.3","3"
"5136","5.9","7.8","2.5","2.1","0.9","3.13","2"
"5137","6.3","7.3","2.9","2.2","1.3","3.33","5"
"5138","4.7","7","0.9","2","0.7","3.15","4"
"5139","5.9","7.9","2.5","2.4","1.2","3.2","5"
"5140","5.3","7.4","2.2","0.7","0.6","3.51","5"
"5141","6.2","7.5","3.4","2.2","1.1","3.19","2"
"5142","3.8","8.2","3","2.8","1.1","3.28","5"
"5143","5.4","7.4","1.4","1.5","1.1","3.17","2"
"5144","5","7.5","3.4","1.4","0.7","3.13","5"
"5145","5.8","7.1","2.8","2.4","0.5","3.59","2"
"5146","5.9","7.8","1.4","1.3","1.2","2.91","3"
"5147","4.9","7.7","2.5","1.5","0.5","3.21","4"
"5148","4.9","8","3.2","1.9","0.8","2.96","2"
"5149","5.4","7.2","1.7","1.4","1.4","3.45","4"
"5150","4.8","7.2","3.5","2.2","1.1","3.19","5"
"5151","6.2","8","1.4","1.4","1.1","3.11","5"
"5152","5.2","7.7","1.9","2","1.2","2.83","2"
"5153","3.2","7","1.8","1.9","1.2","3.52","3"
"5154","5.2","8.3","3.5","2.6","1","2.93","4"
"5155","4.7","6.5","2.2","2.4","0.7","3.3","2"
"5156","4.2","8","1.7","1.5","1.8","3.39","2"
"5157","4.5","6.7","2.8","1.2","0.9","3.63","4"
"5158","5.6","8.6","3","2.2","1.1","3.09","2"
"5159","6.6","6.6","3","1.5","1.1","3.03","4"
"5160","5.8","8.2","2.3","1.6","0.8","3.11","5"
"5161","5","7.5","2.7","1.3","0.9","3.08","4"
"5162","5.9","7.3","2","2.1","1.4","2.82","3"
"5163","5.1","7.6","3.7","1.5","0.8","3.53","4"
"5164","4.9","7.9","3.3","1.8","1.1","3.12","5"
"5165","4.6","7","3.3","1.8","1.3","3.17","4"
"5166","4.1","7","3.1","1.9","0.9","3.33","4"
"5167","5.2","7.9","2.9","2.1","1","3.48","2"
"5168","5.6","6.5","1.6","1.7","1.3","2.97","4"
"5169","5.4","7.1","2.9","1.4","1","3.27","5"
"5170","5.2","9.3","2.6","0.9","0.4","2.96","5"
"5171","4.7","6.9","3.4","1.9","1.5","3.27","3"
"5172","6","8.2","3.1","1.7","0.7","3.26","4"
"5173","4.4","7.1","2.9","1.4","1.1","3.11","2"
"5174","6.1","7.8","1.3","1.8","0.6","3.25","5"
"5175","4.7","7.9","2.4","2.2","0.8","3.25","3"
"5176","4.9","8.2","2.1","2.4","0.9","3.18","4"
"5177","4.3","7.4","2.7","1","1.1","3.16","2"
"5178","5.1","8.7","2.2","1.6","0.7","2.93","4"
"5179","6.3","7.1","2.3","2.3","1.6","2.98","4"
"5180","5.9","7.6","2.8","2.6","1","3.08","3"
"5181","6.3","7.6","2.2","1.4","1.3","3","5"
"5182","5.9","6.8","2.6","2.5","1","3.09","4"
"5183","4.6","7.3","1.4","1.1","1.3","3.18","4"
"5184","5.2","7.6","1.9","2.4","0.4","3.22","3"
"5185","4.9","7.2","3","1.7","0.8","3.31","2"
"5186","6.6","9","1.6","2.6","0.8","3.23","4"
"5187","4.5","7","3.4","1.6","0.8","3.22","5"
"5188","6.2","8.2","3.2","1.6","1.2","3.31","4"
"5189","6.2","8","2.3","1.7","1.2","3.02","4"
"5190","7","7.5","4.6","1","1","3.03","5"
"5191","5.2","7","3.4","0.9","1","3.13","3"
"5192","6.1","7","1.8","2.1","1.7","3.06","4"
"5193","7.3","7.2","3","2.3","1.1","2.85","5"
"5194","5","6.4","2.5","2.1","0.3","3.32","5"
"5195","4.3","6.9","2","1.2","1.2","3","2"
"5196","4","6.6","1.8","2","1.2","3.56","3"
"5197","6.1","8.3","3.2","1.3","1.3","3.23","5"
"5198","4","7.9","2.1","2","1.2","2.9","4"
"5199","5.2","8","2.4","2.4","0.7","3.33","3"
"5200","5.8","7.9","1.9","2","1.3","3.21","5"
"5201","5.6","7.6","2","2.5","1","3.26","3"
"5202","5.8","8.4","2.4","1.7","1.3","3.1","4"
"5203","5.7","7.1","2.8","1.7","1.5","3.01","2"
"5204","6.5","7.6","0.7","1.8","1","2.91","4"
"5205","4.7","7.9","2.5","1.1","1.3","2.94","3"
"5206","5","6.7","2","1.6","1.3","2.93","4"
"5207","4.9","9.4","3.5","1.6","1","3.13","5"
"5208","6.2","7.5","4.6","1.7","1.6","3.19","3"
"5209","6.2","7.6","2.2","1.9","1.3","2.89","4"
"5210","5.9","8.3","1.3","1.1","0.8","3.38","4"
"5211","6.4","8","2.6","1.2","1.1","3.23","4"
"5212","4.6","7.5","2.4","2.4","1.3","3.69","2"
"5213","6.8","7.6","3.9","0.8","1.6","3.12","2"
"5214","6.7","6.6","3.7","2.1","1.2","3.65","2"
"5215","6.1","7.2","3.1","1.6","1.1","3.35","2"
"5216","6.9","7.8","2.1","1.9","1.4","2.81","4"
"5217","4.2","7.8","3","2.6","0.9","2.96","2"
"5218","5.1","8.2","2.7","1.7","0.7","3.26","4"
"5219","4.9","7.4","2.7","2.1","1.2","2.85","5"
"5220","6.1","6.7","1.4","1.8","0.9","3.02","5"
"5221","4.7","8.1","3.2","1.7","1.8","2.88","5"
"5222","6.1","8.4","2.6","1.7","1.1","3.63","3"
"5223","6.6","8","2.4","2.2","1.2","3.42","5"
"5224","6.1","7.4","2.1","1.4","0.8","3.13","3"
"5225","5.7","8.1","1.9","1.2","1.4","3.5","2"
"5226","4.7","9.6","2.7","1.8","1","3.45","5"
"5227","4.8","7.6","1.3","1.9","1","3.46","5"
"5228","6.5","6.7","3.1","0.9","1","3.09","5"
"5229","6.1","7.1","1.8","1.8","0.6","3.14","2"
"5230","5.5","7.9","1.1","1.2","0.9","2.98","5"
"5231","5.2","6.5","3.8","2.1","1.2","3.18","5"
"5232","3.9","7.6","1.9","0.9","0.5","3.04","4"
"5233","4.6","7.7","2","2.8","1.3","2.99","4"
"5234","7","8.4","3.3","1.6","0.9","3.43","3"
"5235","4.5","8.3","3.8","1.4","1.1","3.33","4"
"5236","5.7","8","1.4","1.7","0.3","3.02","2"
"5237","6.3","6.2","1.8","2.1","1.1","3.39","2"
"5238","4.5","8.1","1.9","2.2","0.7","3.26","5"
"5239","5.6","7.9","3.2","1.7","0.9","3.14","4"
"5240","6.3","7.7","3.6","1.1","0.5","3.52","3"
"5241","5.5","6.5","1.7","1.2","0.7","3.26","3"
"5242","7.8","7","3.5","1.9","1","3.56","3"
"5243","4.2","6.8","2","2.3","0.9","3.31","5"
"5244","6.3","6.3","2.7","2.4","1.3","3.33","2"
"5245","5.4","7.5","1.6","1.9","0.4","2.98","5"
"5246","6.1","7","2.4","2.3","1","3.09","2"
"5247","5.9","9.1","2.4","2.8","1","3.49","5"
"5248","4.9","7.4","2.3","2.4","0.9","3.43","2"
"5249","5.7","8.3","2.8","2.3","0.7","3.13","3"
"5250","4","6.6","1.8","1.4","1.3","2.93","2"
"5251","6","7.2","1.9","2.3","1.6","3.53","4"
"5252","5.7","7.6","2.8","2","0.5","3.41","4"
"5253","6","7","3.4","2.1","0.7","2.97","3"
"5254","6.3","7.2","2.5","2.4","0.7","2.97","3"
"5255","5.8","7.4","2.9","2","0.9","3.57","5"
"5256","5.6","7.4","3","1.7","1.4","3.1","4"
"5257","4.8","8.6","3.1","1.3","1.2","3.1","3"
"5258","4.9","7.7","1.8","1.7","1","3.06","5"
"5259","6.4","7.8","2","1.9","1","3.27","5"
"5260","6.6","7.8","2","1.9","0.9","2.92","4"
"5261","5.3","7.9","3.9","1.9","1.2","3.25","2"
"5262","5.5","7.5","2.9","2.3","1.3","2.92","5"
"5263","4.8","7.3","2.8","2.2","1.2","2.92","4"
"5264","6.4","7.6","2.8","1.8","0.3","2.93","5"
"5265","6","8.2","1.6","1.4","1","2.93","5"
"5266","7.1","8.2","3.9","2","0.9","3.34","3"
"5267","4.8","7.4","2.8","2.9","1.3","3.34","3"
"5268","5.2","8","3","2","1.1","3.17","3"
"5269","5.7","7.4","1.3","1.7","1.2","3.07","4"
"5270","6","7.5","3","2.1","0.9","3.48","5"
"5271","5.3","7.2","2.3","2.1","1.3","3.34","4"
"5272","4.8","7.4","1.6","2.1","1.4","2.96","5"
"5273","6.2","8.3","1.8","2.5","0.5","3.27","5"
"5274","6.1","7.6","1.6","2","0.6","3.26","3"
"5275","4.8","7.6","1.6","2.5","1.2","3.34","3"
"5276","6.6","6.6","2.5","1.9","0.9","3.75","5"
"5277","6.4","7.3","2.2","2.6","1.3","3.04","5"
"5278","5.6","7.4","2.7","2.4","1.1","3.31","2"
"5279","5.6","7","3.7","2.3","1.2","3.5","2"
"5280","5.9","7.5","2.4","2.2","0.8","3.54","5"
"5281","4.8","7.2","0.9","3","1.1","3.24","4"
"5282","5.5","7.5","2.3","2.3","1.1","2.94","2"
"5283","3.8","7.6","3.3","1.4","0.8","2.84","5"
"5284","6.2","6.9","2.4","1.9","1.3","3.37","5"
"5285","4.3","7.3","3.6","1.7","0.4","3.27","2"
"5286","6.7","7.5","2.8","2.8","1.1","3.23","5"
"5287","5.2","8.2","1.2","2.4","0.6","3.26","4"
"5288","5.3","7.7","2.6","2.8","0.7","3.4","2"
"5289","5","7.1","2.7","1.4","1.3","3.31","4"
"5290","5.3","7.7","3.3","2.4","0.7","3.28","5"
"5291","6.6","8.5","3.8","1.1","0.7","3.08","3"
"5292","3.5","8.1","3.1","1","1.2","3.41","5"
"5293","6.5","7.8","2.8","1.6","0.7","3.08","2"
"5294","5.8","7.9","3","2.6","1.3","3.39","4"
"5295","4.5","8.4","2.4","1.3","1.2","3.12","5"
"5296","4.6","8.1","1.5","1.8","0.8","3.32","4"
"5297","6.8","7.8","2.5","2.4","1.3","3.55","4"
"5298","4.7","8.1","2.8","2.2","0.4","3.33","2"
"5299","4.6","6.9","1.7","2.9","1.1","3.48","4"
"5300","6.4","6.6","3.4","1.8","0.6","3.13","4"
"5301","5.8","7.6","3.2","1.6","0.8","3.22","2"
"5302","4.7","7.5","1.5","1.3","0.9","3.13","4"
"5303","5.7","7.2","3.5","1.6","1.4","2.87","5"
"5304","4.7","8","2.3","1.2","0.8","3.41","5"
"5305","6.4","6.4","2","0.9","1","3.31","4"
"5306","6.3","7.2","3.3","2.8","0.9","3.3","2"
"5307","5.9","7.2","2.5","1.8","0.7","3.45","2"
"5308","5.8","6.5","3.8","3.1","0.7","2.97","5"
"5309","6.9","8.4","1.9","1.4","1.1","2.92","3"
"5310","5.5","6.7","1.3","1.6","1","3.45","3"
"5311","4.6","7.1","2.3","1.4","1.2","3.19","4"
"5312","5.9","8","3.1","1.5","0.9","3.24","3"
"5313","7.2","7.9","1.9","2.2","0.9","2.91","4"
"5314","4.7","6.8","1.6","2.1","1.2","3.49","4"
"5315","5.2","7.9","2.7","2.2","0.9","3.33","3"
"5316","5.8","7.7","1.5","2.5","0.6","3.08","5"
"5317","5.5","8.9","2.7","2.4","1.3","3.62","5"
"5318","4.7","7.7","2.3","1.3","0.8","2.93","2"
"5319","6.4","7.4","2.8","1.5","1","3.13","2"
"5320","7.4","7","1.5","1.9","0.8","3.4","5"
"5321","5.7","7.1","3.4","3.7","0.7","3.43","3"
"5322","4.8","7","2.4","2.2","0.4","2.9","5"
"5323","4.3","8.3","3","1.9","1.1","3.14","5"
"5324","5.7","7.5","3.2","2.1","0","3.35","5"
"5325","6.4","7.8","1.7","1.5","1.4","3.49","4"
"5326","5.9","8.4","3.1","1.9","1.3","3.48","2"
"5327","5.5","6.1","1.5","2.3","0.7","3.34","4"
"5328","5","8.3","1.5","1.8","1.5","3.22","2"
"5329","4.6","7.5","3.9","1.4","1.6","3.16","3"
"5330","6.2","7.8","3.3","1.8","0.9","3.3","5"
"5331","6.2","7","4","1.6","1.1","3.49","3"
"5332","4.3","7","2.2","1.1","1","3.16","5"
"5333","6.8","7.8","2.6","1.5","1.5","3.15","5"
"5334","6","8.9","2.9","1.1","0.6","3.43","3"
"5335","6.6","8.1","2.5","1.2","0.9","3.41","4"
"5336","4.4","8.3","2","1.2","1.3","3.1","3"
"5337","4.4","7.4","1.9","2.3","1.2","2.94","3"
"5338","5.4","7.1","2.6","2.5","1","2.86","3"
"5339","5.9","7","1.8","1","1.4","3.23","4"
"5340","6.9","7.2","1.7","2.6","1.1","2.98","5"
"5341","6.1","6.3","2.8","1.2","1","3.38","5"
"5342","5.3","7.1","2.4","2.2","1.2","2.86","4"
"5343","4.7","7.2","3.2","1.9","1","3.52","4"
"5344","6.5","7.4","2.2","2.1","1","3.13","2"
"5345","4.7","7.6","2.1","1.2","0.8","3.04","5"
"5346","6.8","7.7","2.8","0.9","1.9","3.09","5"
"5347","5.3","7.5","1.9","1.4","0.9","3.03","4"
"5348","6.8","7.2","2","2","1.2","3.5","5"
"5349","6","6.3","2.1","2.8","1.6","3.33","5"
"5350","5.4","7.2","2.4","1.3","0.6","3.22","3"
"5351","5.1","6.9","3.7","1.8","1.2","2.96","2"
"5352","5.2","7.8","1.5","1.4","1","3.19","4"
"5353","5.8","8","3.4","1.8","1.5","3.05","5"
"5354","5.6","8.1","3","0.8","0.7","2.67","4"
"5355","5","8","3.6","2.5","0.8","3.06","4"
"5356","5.4","7.4","4.7","1.8","1","3.32","5"
"5357","5.6","7.2","3.5","2.3","0.9","3.11","2"
"5358","3.8","7.1","3.1","1.7","0.9","3.17","3"
"5359","5.9","6.6","1.6","1.9","1.6","3.41","3"
"5360","4.7","8.1","1.7","2.4","1","3.37","2"
"5361","4.6","7.4","2.8","1.9","0.8","3.59","3"
"5362","4.2","6.8","1.3","1.9","0.9","2.76","4"
"5363","4.1","7","2.9","1.4","1.1","3.03","2"
"5364","4.4","7","1","1.5","1.1","3.38","3"
"5365","4.9","7.5","3.3","1.3","0.8","3.29","2"
"5366","7.1","8.1","2.3","1.4","0.5","3.22","5"
"5367","5.1","7.3","2.6","2.4","1","3.08","5"
"5368","5.6","6.1","2","2.7","1","3.25","5"
"5369","5.8","7.4","1.2","1.2","0.8","3.23","4"
"5370","5.6","7.4","3.4","2","1.4","2.83","3"
"5371","5.4","7.4","3.4","1.6","1.2","3.24","3"
"5372","4.5","7.1","2.3","2.5","1","3.1","4"
"5373","6.7","7.6","3","1.9","0.9","3.37","3"
"5374","6.9","7.5","2.2","1.8","1.5","3.27","3"
"5375","4.2","7.5","2.7","1.4","0.7","3.59","3"
"5376","4.7","7.7","3","1","0.9","3.2","4"
"5377","5.3","7.2","2.9","2.2","0.9","2.98","2"
"5378","4.7","7.2","3.4","2","1.1","2.7","2"
"5379","5.9","8.3","2.9","2","1.2","3.01","3"
"5380","4.9","7.8","2.5","1.5","0.6","3.28","5"
"5381","7.2","8","2","1.7","0.8","3.33","2"
"5382","6.5","8.2","2.2","2.2","1.1","3.08","5"
"5383","5.7","7.8","3.1","2.3","0.8","3.11","4"
"5384","6.3","8.1","1.4","1.2","0.9","3.21","3"
"5385","6.4","6.6","3.3","1.5","1.1","3.28","4"
"5386","5","7.6","2.3","1.1","0.7","3.4","3"
"5387","4.8","7.4","1.9","1.9","1.1","3.08","3"
"5388","5.6","8.5","1.7","2.2","1.2","3.05","3"
"5389","6.2","8.1","3","1.7","1","3.6","5"
"5390","5.6","7.1","2.5","1.5","1.4","3.56","2"
"5391","4.2","7.7","3.6","1.6","1.2","3.09","3"
"5392","4.9","7.6","1.6","3","1","3.43","4"
"5393","5.4","7.8","2.1","2.4","0.9","3.64","3"
"5394","5.4","6.9","2.4","2.2","1.5","3.46","5"
"5395","7.1","7.7","2","2","0.8","3.05","2"
"5396","4.4","7.4","2.5","1.8","0.9","3.22","3"
"5397","5.9","7.7","2.7","1.3","0.9","2.85","2"
"5398","6.7","7.1","2.8","1.3","1.1","3.01","5"
"5399","7.3","7.1","3.6","1.5","1.7","3.2","2"
"5400","5.2","8.2","1.6","1.3","1.1","3.24","3"
"5401","5.9","6.9","2.7","1.5","0.9","3.06","5"
"5402","6","6.9","2","1.7","1.1","2.65","2"
"5403","5.7","7.5","2.8","1.8","0.6","3.24","3"
"5404","5.4","7","2.8","1.5","0.9","3.35","5"
"5405","5.8","7","1.8","2","1.5","3.35","2"
"5406","3.5","7.6","1.9","1.7","1.2","3.16","3"
"5407","6","6.6","2.9","1.9","1.4","3.17","3"
"5408","5.6","6.9","2.5","1.4","1.3","3.25","5"
"5409","5.3","8.7","2.3","2.1","0.8","3.28","5"
"5410","7.1","7.8","3","1.5","1.6","3.18","3"
"5411","5","7.1","3","2.6","0.5","2.74","3"
"5412","5.2","7.8","2.1","1.7","1.1","3.48","5"
"5413","7.1","7.8","1.9","1.8","0.4","3.11","5"
"5414","4.8","8.1","1.6","2.1","0.5","2.96","3"
"5415","5.1","7.4","2.5","2.2","1.3","3.12","5"
"5416","5.4","8.1","1.5","2.3","0.8","3.22","4"
"5417","6.2","6.3","2.6","2.7","1.4","3.08","2"
"5418","5.7","6.9","3.4","2.1","0.3","3.09","3"
"5419","4.5","7.6","2.3","1.8","1","3.14","4"
"5420","5.1","7.7","2.1","1.5","0.6","3.27","3"
"5421","5","7","3.9","1.7","0.9","3.04","2"
"5422","5.4","7.7","3.6","2.5","1.5","3.27","5"
"5423","5.8","7.1","2","1.1","1.5","2.92","4"
"5424","5.8","7.3","2.6","1.4","1.2","3.6","5"
"5425","4.1","8.1","2.7","1.7","0.5","3.41","4"
"5426","6.4","8","2.6","1.4","0.6","3.15","2"
"5427","5.7","6.9","3.8","1.6","1","3.27","3"
"5428","6.6","6.9","2.6","2.7","0.8","2.97","5"
"5429","5.9","7.3","2.7","1.7","1.2","3.31","4"
"5430","6.4","7.5","3","2","1.5","3.37","4"
"5431","5.9","7.1","3.3","1","0.7","3.25","4"
"5432","6.6","8.1","3.2","1.2","0.7","3.38","2"
"5433","5.9","7.7","2.9","2.3","0.6","3.2","3"
"5434","5.4","7.7","1.4","2.6","0.9","3.18","3"
"5435","7.3","6.7","2.2","1.9","1","3.07","2"
"5436","6.2","8.2","3.1","1.6","1","3.31","5"
"5437","6","5.8","2.7","2","1.3","3.03","3"
"5438","4.5","8","3.1","0.5","1.1","3.28","2"
"5439","4.5","8.1","3.8","1.9","1","3.26","4"
"5440","5.7","7.2","1.7","1.3","1","3.47","4"
"5441","5.6","8.3","3.3","2.2","1","3.32","5"
"5442","5","7.5","2.3","0.7","1","2.85","4"
"5443","5.6","7.5","3.2","1.5","0.8","3.07","2"
"5444","6.8","7.7","2.5","1.8","0.6","3.06","2"
"5445","6.1","9.4","4","1.4","1","3.05","4"
"5446","4.6","8.3","2.6","1.6","0.9","3.39","2"
"5447","5.4","7.9","2.1","2.3","1.2","2.76","4"
"5448","4.9","7","2.8","1.8","1","3.48","4"
"5449","5.2","7.6","2.7","1.3","1","3.4","5"
"5450","5.2","7","3.3","2.3","1.3","3.24","2"
"5451","5.1","8","2.8","1.9","0.6","3.27","2"
"5452","4.5","7.6","4.2","1.9","1.5","3.22","4"
"5453","5.4","6.8","2.4","1.4","0.3","3.23","5"
"5454","5.1","7.5","2.4","0.5","1.4","3.43","5"
"5455","3.2","7","2.1","1.3","1.1","3.16","4"
"5456","7.1","7.6","2.6","1.3","0.8","3.32","3"
"5457","6.4","7","2.7","1.5","0.6","3.03","5"
"5458","5.2","7.5","2.7","1.4","0.8","3.31","4"
"5459","5.5","8","2.5","1.9","1","3.15","2"
"5460","4.6","7.5","2.1","2.2","1.1","3.29","3"
"5461","6.9","7.3","1.9","2.3","1.4","3.03","4"
"5462","7","7.6","2.2","2.2","1","3.29","4"
"5463","5.6","7.9","3.3","1.4","1.1","3.19","4"
"5464","6.3","6.8","3.4","1.8","1.1","3.51","2"
"5465","5.6","7.7","2.4","2.6","0.9","3.25","3"
"5466","4.4","8.3","1.8","1","0.9","3.3","4"
"5467","5.2","7.8","2.4","2.5","1","3.11","5"
"5468","5.6","7.5","4","1.3","1.2","3.26","2"
"5469","5.1","7.9","3.2","1.9","0.7","3.29","3"
"5470","5.3","7.8","2.9","2","0.8","3.13","5"
"5471","5.4","8","3.2","1.9","1.1","3.11","4"
"5472","5.4","6.3","3.6","2.9","0.7","3.04","3"
"5473","5.5","6.6","1.7","1.6","1","3.18","5"
"5474","4.7","8.1","2.2","1","0.8","3.07","5"
"5475","4.9","6.6","2.1","2","1.2","3.26","4"
"5476","4.5","7.7","2.9","1.7","1.4","3.04","3"
"5477","6.3","7.3","2.6","2.1","0.8","3.18","2"
"5478","3.8","6.9","3","2.2","1.2","3.01","4"
"5479","6.4","7.7","2.1","1.8","1.1","3.43","2"
"5480","6.6","7.6","3.5","2","0.9","3.2","3"
"5481","5.3","8.8","2.5","1.9","1","3.2","5"
"5482","3.4","7.1","3","2.7","1.4","3.32","4"
"5483","5.2","8.4","3.3","1.6","0.9","3.56","4"
"5484","5.4","7.7","3.3","1.5","1.4","3.22","2"
"5485","4.7","7.1","2.8","2.2","1","2.9","5"
"5486","5.1","8","3.1","1.3","0.6","3.44","4"
"5487","6.7","7.8","3.7","2","1","2.93","5"
"5488","6","7.5","2.9","1.7","0.6","3.1","4"
"5489","4.8","7.7","2","1.7","0.9","3.44","2"
"5490","4.2","7.1","2.9","3","0.9","3.13","3"
"5491","5.2","7","2.5","2.4","1.5","3.09","2"
"5492","5.3","8","0.9","2.3","1.5","3.26","2"
"5493","5.9","7.4","2.8","2.1","1","3.2","5"
"5494","5.1","7.5","2.6","1.5","1.4","3.06","3"
"5495","5.9","7.7","3.3","1.9","0.9","3.38","5"
"5496","7","7.7","2","2.1","0.6","3.45","4"
"5497","6.2","6.6","1.4","1.9","1.2","3.48","4"
"5498","5.5","8.3","2.6","1.8","1.1","3.31","5"
"5499","5.4","7.6","2.8","1.6","0.7","3.06","3"
"5500","5.2","7.4","2.6","1.9","0.7","2.95","5"
"5501","6.4","7.8","2.5","1.5","1.3","2.74","4"
"5502","5","7.6","1.8","2.2","0.5","3.41","3"
"5503","5.5","8","2.4","0.8","1.2","3.24","2"
"5504","5.5","7.8","2.3","2.5","0.9","3.12","4"
"5505","5.1","7.9","3.3","1.1","1.2","2.81","4"
"5506","4.4","8.3","2.8","1.3","1.3","2.96","5"
"5507","5.8","8","2.3","2","0.7","2.85","5"
"5508","5.5","7.4","3.7","2.1","0.7","3.49","3"
"5509","5.9","6.8","2.3","2.8","1.4","3.33","3"
"5510","5.1","8.5","2.9","1.9","1","2.94","2"
"5511","6.5","7.4","2.4","1.8","1.1","3.53","3"
"5512","4.8","7.2","3.6","1.9","1.3","3.06","3"
"5513","6.9","6.5","2.6","2.6","0.7","3.27","5"
"5514","4.1","7.7","2.6","3","1.3","3.27","3"
"5515","5.8","7.6","2.4","1.7","1.2","3.18","5"
"5516","5.9","6.6","2.6","2.1","1.4","3.14","5"
"5517","4.9","7.8","3.3","1.8","1.4","3.21","5"
"5518","5.8","7.2","3.1","1.8","1","3.14","4"
"5519","6.5","9.1","2.5","2.7","1.2","3.25","5"
"5520","3.7","7.2","3.7","1.3","1","3.26","5"
"5521","5.9","7.2","3.1","0.6","1","3.1","5"
"5522","3.5","7","2.2","2","0.7","3.42","5"
"5523","4.7","8.3","1.5","2.4","0.9","3.03","4"
